"aou","stateroute","n","occ","trans"
5980,72009,15,1,"core"
5980,72012,15,1,"core"
5980,72023,15,1,"core"
5980,72025,15,1,"core"
5980,72038,15,1,"core"
5980,72071,15,1,"core"
5980,72072,15,1,"core"
5980,72076,15,1,"core"
5980,72097,12,0.8,"core"
5980,72182,15,1,"core"
5980,72193,15,1,"core"
5980,76002,15,1,"core"
5980,76010,5,0.333333333333333,"trans"
5980,76018,1,0.0666666666666667,"trans"
5980,76190,2,0.133333333333333,"trans"
5980,76309,13,0.866666666666667,"core"
5980,80009,15,1,"core"
5980,80013,15,1,"core"
5980,80116,15,1,"core"
5980,80119,15,1,"core"
5980,81001,1,0.0666666666666667,"trans"
5980,82001,15,1,"core"
5980,82003,15,1,"core"
5980,82005,15,1,"core"
5980,82013,15,1,"core"
5980,82021,15,1,"core"
5980,82022,15,1,"core"
5980,82139,15,1,"core"
5980,82902,15,1,"core"
5980,83021,1,0.0666666666666667,"trans"
5980,83028,2,0.133333333333333,"trans"
5980,83029,1,0.0666666666666667,"trans"
5980,83043,4,0.266666666666667,"trans"
5980,83051,10,0.666666666666667,"core"
5980,83149,2,0.133333333333333,"trans"
5980,83321,15,1,"core"
5980,83347,15,1,"core"
5980,87006,15,1,"core"
5980,87011,12,0.8,"core"
5980,87018,12,0.8,"core"
5980,88002,15,1,"core"
5980,88008,15,1,"core"
5980,88026,15,1,"core"
5980,88029,15,1,"core"
5980,88030,15,1,"core"
5980,88040,15,1,"core"
5980,88116,15,1,"core"
5980,88904,15,1,"core"
5980,88905,15,1,"core"
5980,88910,15,1,"core"
5980,88914,15,1,"core"
5980,88916,15,1,"core"
5980,88924,15,1,"core"
5980,90001,15,1,"core"
5980,90002,15,1,"core"
5980,90024,15,1,"core"
5980,90027,15,1,"core"
5980,90029,15,1,"core"
5980,90030,15,1,"core"
5980,90034,15,1,"core"
5980,90046,15,1,"core"
5980,90053,15,1,"core"
5980,90903,14,0.933333333333333,"core"
5980,91003,15,1,"core"
5980,91007,11,0.733333333333333,"core"
5980,91011,15,1,"core"
5980,91015,15,1,"core"
5980,91016,15,1,"core"
5980,91023,15,1,"core"
5980,91033,15,1,"core"
5980,91035,15,1,"core"
5980,91038,15,1,"core"
5980,91039,14,0.933333333333333,"core"
5980,91043,15,1,"core"
5980,91066,15,1,"core"
5980,91068,15,1,"core"
5990,4010,14,0.933333333333333,"core"
5990,4105,11,0.733333333333333,"core"
5990,6024,1,0.0666666666666667,"trans"
5990,6028,1,0.0666666666666667,"trans"
5990,6074,1,0.0666666666666667,"trans"
5990,11005,1,0.0666666666666667,"trans"
5990,11010,15,1,"core"
5990,11029,13,0.866666666666667,"core"
5990,11045,15,1,"core"
5990,11085,1,0.0666666666666667,"trans"
5990,14075,14,0.933333333333333,"core"
5990,14082,3,0.2,"trans"
5990,14138,12,0.8,"core"
5990,14156,14,0.933333333333333,"core"
5990,14179,14,0.933333333333333,"core"
5990,14185,15,1,"core"
5990,14190,14,0.933333333333333,"core"
5990,14199,14,0.933333333333333,"core"
5990,14902,3,0.2,"trans"
5990,17008,15,1,"core"
5990,17016,1,0.0666666666666667,"trans"
5990,17216,6,0.4,"core"
5990,17303,5,0.333333333333333,"trans"
5990,17322,1,0.0666666666666667,"trans"
5990,17903,5,0.333333333333333,"trans"
5990,33006,15,1,"core"
5990,33012,3,0.2,"trans"
5990,33015,1,0.0666666666666667,"trans"
5990,33029,7,0.466666666666667,"core"
5990,33111,8,0.533333333333333,"core"
5990,33119,1,0.0666666666666667,"trans"
5990,33204,13,0.866666666666667,"core"
5990,33209,15,1,"core"
5990,33219,2,0.133333333333333,"trans"
5990,33221,4,0.266666666666667,"trans"
5990,33222,5,0.333333333333333,"trans"
5990,38032,1,0.0666666666666667,"trans"
5990,53007,2,0.133333333333333,"trans"
5990,53015,9,0.6,"core"
5990,53027,9,0.6,"core"
5990,53041,9,0.6,"core"
5990,53074,11,0.733333333333333,"core"
5990,53075,7,0.466666666666667,"core"
5990,53086,6,0.4,"core"
5990,54035,1,0.0666666666666667,"trans"
5990,60003,9,0.6,"core"
5990,60004,3,0.2,"trans"
5990,60059,3,0.2,"trans"
5990,60060,4,0.266666666666667,"trans"
5990,60155,1,0.0666666666666667,"trans"
5990,69008,15,1,"core"
5990,69019,15,1,"core"
5990,69041,1,0.0666666666666667,"trans"
5990,69057,11,0.733333333333333,"core"
5990,69058,15,1,"core"
5990,69127,15,1,"core"
5990,69212,10,0.666666666666667,"core"
5990,69229,10,0.666666666666667,"core"
5990,69230,10,0.666666666666667,"core"
5990,69252,1,0.0666666666666667,"trans"
5990,69253,14,0.933333333333333,"core"
5990,81705,1,0.0666666666666667,"trans"
5990,81706,1,0.0666666666666667,"trans"
5990,85008,1,0.0666666666666667,"trans"
5990,85010,11,0.733333333333333,"core"
5990,85015,15,1,"core"
5990,85020,6,0.4,"core"
5990,85104,2,0.133333333333333,"trans"
5990,85112,8,0.533333333333333,"core"
5990,85117,2,0.133333333333333,"trans"
5990,85119,3,0.2,"trans"
5990,85155,2,0.133333333333333,"trans"
5990,85206,15,1,"core"
5990,85902,13,0.866666666666667,"core"
5990,85903,2,0.133333333333333,"trans"
5990,89024,14,0.933333333333333,"core"
5990,89027,1,0.0666666666666667,"trans"
5990,89030,15,1,"core"
5990,89044,14,0.933333333333333,"core"
5990,89070,12,0.8,"core"
5990,89071,14,0.933333333333333,"core"
5990,89908,3,0.2,"trans"
5990,89910,2,0.133333333333333,"trans"
5990,92001,7,0.466666666666667,"core"
5990,92007,6,0.4,"core"
5990,92042,3,0.2,"trans"
5990,92051,7,0.466666666666667,"core"
5990,92082,3,0.2,"trans"
5990,92150,2,0.133333333333333,"trans"
6000,6028,3,0.2,"trans"
6000,6133,1,0.0666666666666667,"trans"
6000,83112,4,0.266666666666667,"trans"
6000,83327,1,0.0666666666666667,"trans"
6010,7001,5,0.333333333333333,"trans"
6010,7002,13,0.866666666666667,"core"
6010,7007,14,0.933333333333333,"core"
6010,7016,4,0.266666666666667,"trans"
6010,7022,15,1,"core"
6010,7026,3,0.2,"trans"
6010,27051,8,0.533333333333333,"core"
6010,38003,3,0.2,"trans"
6010,38006,3,0.2,"trans"
6010,38007,9,0.6,"core"
6010,38011,4,0.266666666666667,"trans"
6010,42122,4,0.266666666666667,"trans"
6010,67007,15,1,"core"
6010,67031,11,0.733333333333333,"core"
6010,67051,12,0.8,"core"
6010,67057,15,1,"core"
6010,67065,4,0.266666666666667,"trans"
6010,80009,9,0.6,"core"
6010,80013,15,1,"core"
6010,83001,1,0.0666666666666667,"trans"
6010,83015,15,1,"core"
6010,83017,15,1,"core"
6010,83021,1,0.0666666666666667,"trans"
6010,83028,15,1,"core"
6010,83029,11,0.733333333333333,"core"
6010,83043,15,1,"core"
6010,83051,15,1,"core"
6010,83105,9,0.6,"core"
6010,83112,12,0.8,"core"
6010,83113,15,1,"core"
6010,83149,15,1,"core"
6010,83321,10,0.666666666666667,"core"
6010,83326,15,1,"core"
6010,83327,15,1,"core"
6010,83347,15,1,"core"
6010,83351,14,0.933333333333333,"core"
6010,83353,15,1,"core"
6010,83363,15,1,"core"
6040,2001,14,0.933333333333333,"core"
6040,2007,6,0.4,"core"
6040,2025,1,0.0666666666666667,"trans"
6040,2048,8,0.533333333333333,"core"
6040,2063,15,1,"core"
6040,2072,10,0.666666666666667,"core"
6040,7001,8,0.533333333333333,"core"
6040,7002,15,1,"core"
6040,7007,15,1,"core"
6040,7016,15,1,"core"
6040,7022,15,1,"core"
6040,7026,15,1,"core"
6040,17058,3,0.2,"trans"
6040,27044,1,0.0666666666666667,"trans"
6040,27045,3,0.2,"trans"
6040,27051,1,0.0666666666666667,"trans"
6040,34001,13,0.866666666666667,"core"
6040,34023,15,1,"core"
6040,34036,15,1,"core"
6040,34050,15,1,"core"
6040,34057,15,1,"core"
6040,34077,15,1,"core"
6040,35021,15,1,"core"
6040,35022,13,0.866666666666667,"core"
6040,35028,9,0.6,"core"
6040,35037,9,0.6,"core"
6040,35041,13,0.866666666666667,"core"
6040,35115,1,0.0666666666666667,"trans"
6040,36014,15,1,"core"
6040,36017,15,1,"core"
6040,36032,13,0.866666666666667,"core"
6040,36033,15,1,"core"
6040,38003,15,1,"core"
6040,38004,15,1,"core"
6040,38006,15,1,"core"
6040,38007,15,1,"core"
6040,38011,15,1,"core"
6040,38013,15,1,"core"
6040,38024,10,0.666666666666667,"core"
6040,38025,15,1,"core"
6040,38027,15,1,"core"
6040,38031,15,1,"core"
6040,38032,15,1,"core"
6040,38035,15,1,"core"
6040,38118,15,1,"core"
6040,39021,4,0.266666666666667,"trans"
6040,39025,12,0.8,"core"
6040,39036,15,1,"core"
6040,46035,2,0.133333333333333,"trans"
6040,49022,4,0.266666666666667,"trans"
6040,49039,1,0.0666666666666667,"trans"
6040,49070,3,0.2,"trans"
6040,49900,1,0.0666666666666667,"trans"
6040,50012,9,0.6,"core"
6040,50013,7,0.466666666666667,"core"
6040,50028,2,0.133333333333333,"trans"
6040,50059,6,0.4,"core"
6040,50064,11,0.733333333333333,"core"
6040,52007,15,1,"core"
6040,52008,14,0.933333333333333,"core"
6040,52019,15,1,"core"
6040,52056,15,1,"core"
6040,52057,15,1,"core"
6040,52061,12,0.8,"core"
6040,52067,15,1,"core"
6040,52070,15,1,"core"
6040,52109,2,0.133333333333333,"trans"
6040,52126,15,1,"core"
6040,54001,15,1,"core"
6040,54004,15,1,"core"
6040,54014,15,1,"core"
6040,54017,15,1,"core"
6040,54022,15,1,"core"
6040,54025,15,1,"core"
6040,54027,15,1,"core"
6040,54035,15,1,"core"
6040,60005,1,0.0666666666666667,"trans"
6040,60006,2,0.133333333333333,"trans"
6040,63224,1,0.0666666666666667,"trans"
6040,64005,11,0.733333333333333,"core"
6040,64007,2,0.133333333333333,"trans"
6040,64011,3,0.2,"trans"
6040,64012,1,0.0666666666666667,"trans"
6040,64028,5,0.333333333333333,"trans"
6040,64034,8,0.533333333333333,"core"
6040,64043,6,0.4,"core"
6040,66067,2,0.133333333333333,"trans"
6040,66074,8,0.533333333333333,"core"
6040,66086,1,0.0666666666666667,"trans"
6040,67007,14,0.933333333333333,"core"
6040,67031,15,1,"core"
6040,67051,12,0.8,"core"
6040,67057,15,1,"core"
6040,67065,15,1,"core"
6040,67070,12,0.8,"core"
6040,80116,4,0.266666666666667,"trans"
6040,81001,15,1,"core"
6040,82001,15,1,"core"
6040,82003,11,0.733333333333333,"core"
6040,82005,15,1,"core"
6040,82021,11,0.733333333333333,"core"
6040,82022,5,0.333333333333333,"trans"
6040,83001,6,0.4,"core"
6040,83015,11,0.733333333333333,"core"
6040,83017,12,0.8,"core"
6040,83021,15,1,"core"
6040,83028,3,0.2,"trans"
6040,83029,11,0.733333333333333,"core"
6040,83043,12,0.8,"core"
6040,83051,13,0.866666666666667,"core"
6040,83105,8,0.533333333333333,"core"
6040,83112,3,0.2,"trans"
6040,83113,8,0.533333333333333,"core"
6040,83149,10,0.666666666666667,"core"
6040,83326,4,0.266666666666667,"trans"
6040,83327,3,0.2,"trans"
6040,83351,14,0.933333333333333,"core"
6040,83353,11,0.733333333333333,"core"
6040,83363,14,0.933333333333333,"core"
6040,88002,1,0.0666666666666667,"trans"
6040,91015,6,0.4,"core"
6040,91016,3,0.2,"trans"
6040,91033,5,0.333333333333333,"trans"
6040,91035,4,0.266666666666667,"trans"
6040,91038,2,0.133333333333333,"trans"
6040,91039,3,0.2,"trans"
6040,91066,15,1,"core"
6040,91068,8,0.533333333333333,"core"
6040,92150,5,0.333333333333333,"trans"
6050,4003,1,0.0666666666666667,"trans"
6050,17042,14,0.933333333333333,"core"
6050,17058,10,0.666666666666667,"core"
6050,17125,2,0.133333333333333,"trans"
6050,17302,6,0.4,"core"
6050,17901,15,1,"core"
6050,33015,8,0.533333333333333,"core"
6050,38024,15,1,"core"
6050,38025,14,0.933333333333333,"core"
6050,38032,2,0.133333333333333,"trans"
6050,45121,2,0.133333333333333,"trans"
6050,53007,5,0.333333333333333,"trans"
6050,53008,15,1,"core"
6050,53019,7,0.466666666666667,"core"
6050,53034,15,1,"core"
6050,53041,14,0.933333333333333,"core"
6050,54014,1,0.0666666666666667,"trans"
6050,54035,1,0.0666666666666667,"trans"
6050,60005,8,0.533333333333333,"core"
6050,60006,9,0.6,"core"
6050,60067,3,0.2,"trans"
6050,60080,1,0.0666666666666667,"trans"
6050,60155,7,0.466666666666667,"core"
6050,64005,1,0.0666666666666667,"trans"
6050,64011,6,0.4,"core"
6050,64028,1,0.0666666666666667,"trans"
6050,64034,15,1,"core"
6050,64043,3,0.2,"trans"
6050,67070,14,0.933333333333333,"core"
6050,79112,1,0.0666666666666667,"trans"
6050,83105,3,0.2,"trans"
6050,85025,1,0.0666666666666667,"trans"
6050,85112,2,0.133333333333333,"trans"
6050,85117,1,0.0666666666666667,"trans"
6050,85901,6,0.4,"core"
6050,85903,7,0.466666666666667,"core"
6050,92026,3,0.2,"trans"
6050,92082,9,0.6,"core"
6050,92150,9,0.6,"core"
6070,3321,1,0.0666666666666667,"trans"
6070,4010,1,0.0666666666666667,"trans"
6070,4028,4,0.266666666666667,"trans"
6070,4055,5,0.333333333333333,"trans"
6070,4077,13,0.866666666666667,"core"
6070,4105,8,0.533333333333333,"core"
6070,4125,3,0.2,"trans"
6070,4928,4,0.266666666666667,"trans"
6070,6024,1,0.0666666666666667,"trans"
6070,6028,5,0.333333333333333,"trans"
6070,6064,5,0.333333333333333,"trans"
6070,6079,15,1,"core"
6070,6123,14,0.933333333333333,"core"
6070,6133,15,1,"core"
6070,6900,12,0.8,"core"
6070,6901,13,0.866666666666667,"core"
6070,11003,15,1,"core"
6070,11005,15,1,"core"
6070,11010,15,1,"core"
6070,11029,15,1,"core"
6070,11033,11,0.733333333333333,"core"
6070,11045,13,0.866666666666667,"core"
6070,11081,15,1,"core"
6070,11085,11,0.733333333333333,"core"
6070,11270,14,0.933333333333333,"core"
6070,14016,1,0.0666666666666667,"trans"
6070,14075,11,0.733333333333333,"core"
6070,14082,15,1,"core"
6070,14156,15,1,"core"
6070,14179,5,0.333333333333333,"trans"
6070,14185,15,1,"core"
6070,14190,8,0.533333333333333,"core"
6070,14199,15,1,"core"
6070,14902,15,1,"core"
6070,17008,15,1,"core"
6070,17015,14,0.933333333333333,"core"
6070,17016,15,1,"core"
6070,17033,1,0.0666666666666667,"trans"
6070,17045,11,0.733333333333333,"core"
6070,17047,3,0.2,"trans"
6070,17211,4,0.266666666666667,"trans"
6070,17216,3,0.2,"trans"
6070,17303,12,0.8,"core"
6070,17322,15,1,"core"
6070,17903,14,0.933333333333333,"core"
6070,33002,15,1,"core"
6070,33006,15,1,"core"
6070,33012,15,1,"core"
6070,33015,1,0.0666666666666667,"trans"
6070,33029,15,1,"core"
6070,33111,15,1,"core"
6070,33119,15,1,"core"
6070,33204,10,0.666666666666667,"core"
6070,33209,15,1,"core"
6070,33214,4,0.266666666666667,"trans"
6070,33219,6,0.4,"core"
6070,33221,4,0.266666666666667,"trans"
6070,33222,3,0.2,"trans"
6070,53015,14,0.933333333333333,"core"
6070,53019,4,0.266666666666667,"trans"
6070,53027,12,0.8,"core"
6070,53075,15,1,"core"
6070,53086,15,1,"core"
6070,55114,5,0.333333333333333,"trans"
6070,60003,15,1,"core"
6070,60004,15,1,"core"
6070,60019,9,0.6,"core"
6070,60028,15,1,"core"
6070,60058,15,1,"core"
6070,60059,15,1,"core"
6070,60060,15,1,"core"
6070,60067,1,0.0666666666666667,"trans"
6070,60070,15,1,"core"
6070,60155,1,0.0666666666666667,"trans"
6070,69008,15,1,"core"
6070,69019,15,1,"core"
6070,69029,15,1,"core"
6070,69041,15,1,"core"
6070,69057,15,1,"core"
6070,69058,15,1,"core"
6070,69127,15,1,"core"
6070,69212,15,1,"core"
6070,69225,15,1,"core"
6070,69229,15,1,"core"
6070,69252,15,1,"core"
6070,69253,15,1,"core"
6070,81705,14,0.933333333333333,"core"
6070,81706,15,1,"core"
6070,85008,15,1,"core"
6070,85010,15,1,"core"
6070,85015,15,1,"core"
6070,85019,3,0.2,"trans"
6070,85020,15,1,"core"
6070,85112,2,0.133333333333333,"trans"
6070,85119,8,0.533333333333333,"core"
6070,85120,4,0.266666666666667,"trans"
6070,85155,1,0.0666666666666667,"trans"
6070,85170,14,0.933333333333333,"core"
6070,85206,15,1,"core"
6070,85902,15,1,"core"
6070,85903,1,0.0666666666666667,"trans"
6070,89003,15,1,"core"
6070,89024,15,1,"core"
6070,89027,15,1,"core"
6070,89030,14,0.933333333333333,"core"
6070,89040,15,1,"core"
6070,89044,15,1,"core"
6070,89070,9,0.6,"core"
6070,89071,15,1,"core"
6070,89908,15,1,"core"
6070,89910,15,1,"core"
6070,92001,12,0.8,"core"
6070,92007,15,1,"core"
6070,92026,1,0.0666666666666667,"trans"
6070,92042,10,0.666666666666667,"core"
6070,92051,13,0.866666666666667,"core"
6070,92150,1,0.0666666666666667,"trans"
6070,92901,11,0.733333333333333,"core"
6080,2001,5,0.333333333333333,"trans"
6080,2007,4,0.266666666666667,"trans"
6080,2025,5,0.333333333333333,"trans"
6080,2028,2,0.133333333333333,"trans"
6080,2051,1,0.0666666666666667,"trans"
6080,2063,1,0.0666666666666667,"trans"
6080,2072,8,0.533333333333333,"core"
6080,2111,11,0.733333333333333,"core"
6080,2207,7,0.466666666666667,"core"
6080,7001,6,0.4,"core"
6080,7022,1,0.0666666666666667,"trans"
6080,7026,7,0.466666666666667,"core"
6080,27041,15,1,"core"
6080,27045,3,0.2,"trans"
6080,34001,6,0.4,"core"
6080,34023,1,0.0666666666666667,"trans"
6080,34036,1,0.0666666666666667,"trans"
6080,34050,3,0.2,"trans"
6080,34057,2,0.133333333333333,"trans"
6080,34077,9,0.6,"core"
6080,35021,8,0.533333333333333,"core"
6080,35022,1,0.0666666666666667,"trans"
6080,35028,4,0.266666666666667,"trans"
6080,35037,15,1,"core"
6080,35041,10,0.666666666666667,"core"
6080,35115,2,0.133333333333333,"trans"
6080,36017,2,0.133333333333333,"trans"
6080,38013,1,0.0666666666666667,"trans"
6080,39021,10,0.666666666666667,"core"
6080,39025,14,0.933333333333333,"core"
6080,39026,8,0.533333333333333,"core"
6080,39036,12,0.8,"core"
6080,39041,14,0.933333333333333,"core"
6080,44001,14,0.933333333333333,"core"
6080,44003,15,1,"core"
6080,44004,5,0.333333333333333,"trans"
6080,44035,6,0.4,"core"
6080,44060,8,0.533333333333333,"core"
6080,45001,1,0.0666666666666667,"trans"
6080,45042,3,0.2,"trans"
6080,45105,1,0.0666666666666667,"trans"
6080,45113,2,0.133333333333333,"trans"
6080,45121,2,0.133333333333333,"trans"
6080,45218,1,0.0666666666666667,"trans"
6080,46001,15,1,"core"
6080,46004,15,1,"core"
6080,46008,15,1,"core"
6080,46027,15,1,"core"
6080,46028,15,1,"core"
6080,46035,15,1,"core"
6080,46041,4,0.266666666666667,"trans"
6080,46051,15,1,"core"
6080,46052,15,1,"core"
6080,46112,15,1,"core"
6080,46126,15,1,"core"
6080,46150,14,0.933333333333333,"core"
6080,47001,3,0.2,"trans"
6080,47009,13,0.866666666666667,"core"
6080,47015,15,1,"core"
6080,49029,14,0.933333333333333,"core"
6080,49039,9,0.6,"core"
6080,49070,5,0.333333333333333,"trans"
6080,49900,9,0.6,"core"
6080,49910,15,1,"core"
6080,50028,12,0.8,"core"
6080,50073,2,0.133333333333333,"trans"
6080,50902,15,1,"core"
6080,52007,2,0.133333333333333,"trans"
6080,52008,15,1,"core"
6080,52019,4,0.266666666666667,"trans"
6080,52056,4,0.266666666666667,"trans"
6080,52057,15,1,"core"
6080,52061,6,0.4,"core"
6080,52070,4,0.266666666666667,"trans"
6080,52109,15,1,"core"
6080,52126,6,0.4,"core"
6080,54022,1,0.0666666666666667,"trans"
6080,58020,2,0.133333333333333,"trans"
6080,58022,4,0.266666666666667,"trans"
6080,59013,1,0.0666666666666667,"trans"
6080,59029,10,0.666666666666667,"core"
6080,59107,15,1,"core"
6080,59116,15,1,"core"
6080,61052,13,0.866666666666667,"core"
6080,61058,7,0.466666666666667,"core"
6080,61075,14,0.933333333333333,"core"
6080,61123,15,1,"core"
6080,63023,13,0.866666666666667,"core"
6080,63107,1,0.0666666666666667,"trans"
6080,63207,1,0.0666666666666667,"trans"
6080,63215,13,0.866666666666667,"core"
6080,63221,13,0.866666666666667,"core"
6080,63222,14,0.933333333333333,"core"
6080,63224,13,0.866666666666667,"core"
6080,63225,15,1,"core"
6080,65019,1,0.0666666666666667,"trans"
6080,65022,1,0.0666666666666667,"trans"
6080,66039,11,0.733333333333333,"core"
6080,66049,15,1,"core"
6080,66074,15,1,"core"
6080,66086,12,0.8,"core"
6080,66087,8,0.533333333333333,"core"
6080,66904,15,1,"core"
6080,67051,11,0.733333333333333,"core"
6080,68023,10,0.666666666666667,"core"
6080,68083,9,0.6,"core"
6080,68207,6,0.4,"core"
6080,68211,15,1,"core"
6080,68242,2,0.133333333333333,"trans"
6080,68297,6,0.4,"core"
6080,68298,12,0.8,"core"
6080,68316,7,0.466666666666667,"core"
6080,68326,15,1,"core"
6080,68901,11,0.733333333333333,"core"
6080,72005,12,0.8,"core"
6080,72008,15,1,"core"
6080,72009,15,1,"core"
6080,72012,12,0.8,"core"
6080,72023,15,1,"core"
6080,72025,15,1,"core"
6080,72038,14,0.933333333333333,"core"
6080,72071,15,1,"core"
6080,72072,15,1,"core"
6080,72076,4,0.266666666666667,"trans"
6080,72097,8,0.533333333333333,"core"
6080,72182,7,0.466666666666667,"core"
6080,72193,4,0.266666666666667,"trans"
6080,76002,2,0.133333333333333,"trans"
6080,76010,2,0.133333333333333,"trans"
6080,76018,9,0.6,"core"
6080,76060,1,0.0666666666666667,"trans"
6080,76090,1,0.0666666666666667,"trans"
6080,76121,2,0.133333333333333,"trans"
6080,76127,10,0.666666666666667,"core"
6080,76190,4,0.266666666666667,"trans"
6080,76309,14,0.933333333333333,"core"
6080,80116,1,0.0666666666666667,"trans"
6080,82001,6,0.4,"core"
6080,82013,12,0.8,"core"
6080,82021,14,0.933333333333333,"core"
6080,82022,2,0.133333333333333,"trans"
6080,82139,11,0.733333333333333,"core"
6080,82902,15,1,"core"
6080,87006,14,0.933333333333333,"core"
6080,87011,12,0.8,"core"
6080,87018,12,0.8,"core"
6080,88002,11,0.733333333333333,"core"
6080,88008,14,0.933333333333333,"core"
6080,88026,15,1,"core"
6080,88029,3,0.2,"trans"
6080,88030,13,0.866666666666667,"core"
6080,88040,11,0.733333333333333,"core"
6080,88116,14,0.933333333333333,"core"
6080,88904,15,1,"core"
6080,88905,15,1,"core"
6080,88910,14,0.933333333333333,"core"
6080,88914,15,1,"core"
6080,88916,3,0.2,"trans"
6080,88924,15,1,"core"
6080,90001,15,1,"core"
6080,90002,15,1,"core"
6080,90024,15,1,"core"
6080,90027,13,0.866666666666667,"core"
6080,90029,15,1,"core"
6080,90030,15,1,"core"
6080,90034,15,1,"core"
6080,90046,15,1,"core"
6080,90053,15,1,"core"
6080,90903,15,1,"core"
6080,91003,15,1,"core"
6080,91007,7,0.466666666666667,"core"
6080,91011,15,1,"core"
6080,91015,15,1,"core"
6080,91016,15,1,"core"
6080,91023,11,0.733333333333333,"core"
6080,91033,11,0.733333333333333,"core"
